code,failed,n_inferred_terminal_states,fixed_terminal,spearman_stat_pseudotime,spearman_pval_pseudotime,kendall_stat_pseudotime,kendall_pval_pseudotime,jsd,tts,ttp,ttc,tsr,temporal_state_score,pearson_stat_KLD,pearson_pval_KLD,pearson_stat_SHE,pearson_pval_SHE,spearman_stat_KLD,spearman_pval_KLD,spearman_stat_SHE,spearman_pval_SHE,fate_index_stat,fate_index_pval,terminal_silhouette_soft,terminal_silhouette_pse,terminal_enrichment,n_terminal_states
five_branches_False_0.3_0.3_10:10:10,False,,False,0.4717311277311278,1.5070647611005343e-56,0.3016896896896897,2.6987144609035362e-46,,0.38356060023094773,1.0,1.0,0.4,0.6258546671615534,0.9207480868439246,0.0,-0.9334393757342999,0.0,0.7226531094010035,2.980474386209663e-162,-0.8751918521535398,5.433307e-317,0.940243204382092,0.0,0.48423599220494146,0.7180823065226202,0.4039039039039039,2
five_branches_False_0.3_0.3_10:10:50,False,,False,0.4651113811113811,8.054069397721471e-55,0.2886806806806807,1.5465978231087128e-42,,0.3701134600103416,1.0,1.0,0.4,0.620295624491147,0.8648851404267731,5.513247977771775e-301,-0.9486356548024159,0.0,0.7578591353630585,2.6265378476109646e-187,-0.9148946028275805,0.0,0.9863103231049779,0.0,0.5809679367383929,0.8473332364845101,0.4014014014014014,2
five_branches_False_0.3_0.3_10:10:70,False,,False,0.45651651651651654,1.2403823523532764e-52,0.2814814814814815,1.5801974448720516e-40,,0.3612691661528802,1.0,1.0,0.4,0.6165562748030629,0.8103323706156846,6.813826593637045e-234,-0.9281318099027169,0.0,0.7444119961091257,2.9900592140990694e-177,-0.9028279016126408,0.0,0.9531588411588412,0.0,0.6262626583106057,0.8569002533007869,0.4014014014014014,2
five_branches_False_0.3_0.3_10:10:30,False,,False,0.4773453813453814,4.8160685424203785e-58,0.30544544544544544,2.068407086530284e-47,,0.3917960636017811,1.0,1.0,0.4,0.6291873970673664,0.780409957375246,9.635205078394676e-206,-0.9387699415911379,0.0,0.6916251735734806,3.43612167377675e-143,-0.887316484828378,0.0,0.9817385643550745,0.0,0.6998174661410123,0.8969265874082765,0.3998998998998999,2
five_branches_True_0.3_0.3_10:10:10,False,,True,0.4717311277311278,1.5070647611005343e-56,0.3016896896896897,2.6987144609035362e-46,"{""values"": [0.2077228702552365, 0.42350461648727783, 0.4136984066675123], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.09062052850395161,0.004130869216288332,-0.8346271529097692,1.0106077923732704e-260,0.15682812596917814,6.228021069147151e-07,-0.8484560548688185,5.0116377015079726e-278,0.8565555814745361,5.49245291965452e-289,0.5016816462137128,0.6809680565650646,-0.002302302302302284,5
five_branches_True_0.3_0.3_10:10:70,False,,True,0.4565203925203926,1.2376079085920651e-52,0.2814934934934935,1.5681967451413356e-40,"{""values"": [0.16731617132257673, 0.4457291379342427, 0.5247564267442574], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,-0.016073910888368473,0.611664625807481,-0.7861730736981828,8.269125722233767e-211,0.143209222571463,5.4555002026947536e-06,-0.8052375961365434,9.328572677972832e-229,0.8106146106146107,3.501858741697314e-234,0.6123145832705964,0.8216526108746941,-0.028928928928928944,5
five_branches_True_0.3_0.3_10:10:50,False,,True,0.4651058851058852,8.080425489185454e-55,0.2886766766766767,1.5506325123263e-42,"{""values"": [0.19655456590128234, 0.42868077306269975, 0.4782810833878211], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.0840753956423755,0.00781213730109239,-0.8050240817210467,1.5196551341708778e-228,0.170430583297351,5.878248125421156e-08,-0.8209324087511572,4.264287727307532e-245,0.8243689043689044,6.874826124541093e-249,0.5706411277957524,0.7719737754664325,-0.0169169169169169,5
five_branches_False_0.3_0.3_10:30:30,False,,False,0.43404681804681805,3.353145891191284e-47,0.27615215215215216,4.506332659831787e-39,,0.3965758789886499,1.0,1.0,0.4,0.6310976626392576,0.742417168798521,8.198286328602826e-176,-0.9074372162173042,0.0,0.7286362522111101,3.132128076021039e-166,-0.8699057359434894,1.304691025678293e-308,0.9372335301622371,0.0,0.62184628263818,0.8457551788391315,0.3938938938938939,2
five_branches_True_0.3_0.3_10:10:30,False,,True,0.47734578934578936,4.814852287549573e-58,0.3054294294294294,2.0913275612470894e-47,"{""values"": [0.21543248061533066, 0.4319592909805105, 0.5059457504265584], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,-0.03657998485552977,0.24780360226306064,-0.7373336312945684,3.3021663089336727e-172,0.11947716183337471,0.00015244839970611802,-0.7608468492860098,1.2448052724268716e-189,0.665842817842818,4.218676670505849e-129,0.6674217709695768,0.6715002266545795,-0.0017017017017017077,5
five_branches_False_0.3_0.3_10:30:50,False,,False,0.44796780396780406,1.615248596163808e-50,0.27694094094094096,2.7554187495628056e-39,,0.36361737733510313,1.0,1.0,0.4,0.6175557295239779,0.8547442543934187,1.7722689793142783e-286,-0.944161564847022,0.0,0.7683264716242834,1.3286516306424058e-195,-0.9197830763804111,0.0,0.980351177174338,0.0,0.5427277628936688,0.8147963415659764,0.3988988988988989,2
